draw,chain,district,total_pop,plan_dev,comp_edge,comp_polsby,nv_ldp,nv_komei,nv_ruling,nv_cdp,nv_opp_coalition_4,nv_opp_coalition_5,nv_opp_all,ldp_share,komei_share,ruling_share,ldp_v_komei,ldp_v_cdp,ruling_v_cdp,ruling_v_opp_coalition_4,ruling_v_opp_coalition_5,ruling_v_opp_all,seats_ldp_v_cdp,seats_ruling_v_cdp,seats_ruling_v_opp_coalition_4,seats_ruling_v_opp_coalition_5,seats_ruling_v_opp_all,egap_ldp_v_cdp,egap_ruling_v_cdp,egap_ruling_v_opp_coalition_4,egap_ruling_v_opp_coalition_5,egap_ruling_v_opp_all,pbias_ldp_v_cdp,pbias_ruling_v_cdp,pbias_ruling_v_opp_coalition_4,pbias_ruling_v_opp_coalition_5,pbias_ruling_v_opp_all,max_to_min,gun_split,num_mun_split,mun_split,multi,koiki_split,valid
137,1,3,406315,0.12142,0.8704,0.06244,111535,21124,132660,55570, 88122,101692,117417,0.4270,0.08087,0.5079,0.8408,0.6675,0.7048,0.6009,0.5661,0.5305,4,4,4,4,4,-0.1564,-0.08481,-0.2986,-0.3677,-0.4344, 0.00, 0.00,-0.25,-0.25, 0.00,1.248,0,1,1,0,2,TRUE
137,1,4,334960,0.12142,0.8704,0.10112,121867,18474,140341,54142, 87384,102123,115512,0.4589,0.06957,0.5285,0.8684,0.6924,0.7216,0.6163,0.5788,0.5485,4,4,4,4,4,-0.1564,-0.08481,-0.2986,-0.3677,-0.4344, 0.00, 0.00,-0.25,-0.25, 0.00,1.248,0,1,1,0,2,TRUE
149,1,1,351798,0.19597,0.8519,0.05946,112112,20521,132633,53175, 85358, 98244,112877,0.4376,0.08010,0.5177,0.8453,0.6783,0.7138,0.6084,0.5745,0.5402,4,4,4,4,4,-0.1564,-0.08481,-0.2986,-0.3677,-0.4344, 0.00,-0.25,-0.25,-0.25,-0.25,1.420,0,1,1,0,2,TRUE
149,1,2,306537,0.19597,0.8519,0.16107, 85942,17416,103358,42562, 67709, 77866, 88515,0.4302,0.08717,0.5173,0.8315,0.6688,0.7083,0.6042,0.5703,0.5387,4,4,4,4,4,-0.1564,-0.08481,-0.2986,-0.3677,-0.4344, 0.00,-0.25,-0.25,-0.25,-0.25,1.420,0,1,1,0,2,TRUE
149,1,3,431422,0.19597,0.8519,0.05981, 93764,18693,112457,49582, 81151, 92532,106988,0.4087,0.08148,0.4902,0.8338,0.6541,0.6940,0.5808,0.5486,0.5125,4,4,4,4,4,-0.1564,-0.08481,-0.2986,-0.3677,-0.4344, 0.00,-0.25,-0.25,-0.25,-0.25,1.420,0,1,1,0,2,TRUE
149,1,4,435248,0.19597,0.8519,0.07438,138748,21864,160611,65055,104136,121425,137987,0.4474,0.07050,0.5179,0.8639,0.6808,0.7117,0.6067,0.5695,0.5379,4,4,4,4,4,-0.1564,-0.08481,-0.2986,-0.3677,-0.4344, 0.00,-0.25,-0.25,-0.25,-0.25,1.420,0,1,1,0,2,TRUE
150,1,1,351798,0.19597,0.8519,0.05946,112112,20521,132633,53175, 85358, 98244,112877,0.4376,0.08010,0.5177,0.8453,0.6783,0.7138,0.6084,0.5745,0.5402,4,4,4,4,4,-0.1564,-0.08481,-0.2986,-0.3677,-0.4344, 0.00,-0.25,-0.25,-0.25,-0.25,1.420,0,1,1,0,2,TRUE
150,1,2,306537,0.19597,0.8519,0.16107, 85942,17416,103358,42562, 67709, 77866, 88515,0.4302,0.08717,0.5173,0.8315,0.6688,0.7083,0.6042,0.5703,0.5387,4,4,4,4,4,-0.1564,-0.08481,-0.2986,-0.3677,-0.4344, 0.00,-0.25,-0.25,-0.25,-0.25,1.420,0,1,1,0,2,TRUE
150,1,3,431422,0.19597,0.8519,0.05981, 93764,18693,112457,49582, 81151, 92532,106988,0.4087,0.08148,0.4902,0.8338,0.6541,0.6940,0.5808,0.5486,0.5125,4,4,4,4,4,-0.1564,-0.08481,-0.2986,-0.3677,-0.4344, 0.00,-0.25,-0.25,-0.25,-0.25,1.420,0,1,1,0,2,TRUE
150,1,4,435248,0.19597,0.8519,0.07438,138748,21864,160611,65055,104136,121425,137987,0.4474,0.07050,0.5179,0.8639,0.6808,0.7117,0.6067,0.5695,0.5379,4,4,4,4,4,-0.1564,-0.08481,-0.2986,-0.3677,-0.4344, 0.00,-0.25,-0.25,-0.25,-0.25,1.420,0,1,1,0,2,TRUE
152,1,1,351798,0.19597,0.8519,0.05946,112112,20521,132633,53175, 85358, 98244,112877,0.4376,0.08010,0.5177,0.8453,0.6783,0.7138,0.6084,0.5745,0.5402,4,4,4,4,4,-0.1564,-0.08481,-0.2986,-0.3677,-0.4344, 0.00,-0.25,-0.25,-0.25,-0.25,1.420,0,1,1,0,2,TRUE
152,1,2,306537,0.19597,0.8519,0.16107, 85942,17416,103358,42562, 67709, 77866, 88515,0.4302,0.08717,0.5173,0.8315,0.6688,0.7083,0.6042,0.5703,0.5387,4,4,4,4,4,-0.1564,-0.08481,-0.2986,-0.3677,-0.4344, 0.00,-0.25,-0.25,-0.25,-0.25,1.420,0,1,1,0,2,TRUE
152,1,3,431422,0.19597,0.8519,0.05981, 93764,18693,112457,49582, 81151, 92532,106988,0.4087,0.08148,0.4902,0.8338,0.6541,0.6940,0.5808,0.5486,0.5125,4,4,4,4,4,-0.1564,-0.08481,-0.2986,-0.3677,-0.4344, 0.00,-0.25,-0.25,-0.25,-0.25,1.420,0,1,1,0,2,TRUE
152,1,4,435248,0.19597,0.8519,0.07438,138748,21864,160611,65055,104136,121425,137987,0.4474,0.07050,0.5179,0.8639,0.6808,0.7117,0.6067,0.5695,0.5379,4,4,4,4,4,-0.1564,-0.08481,-0.2986,-0.3677,-0.4344, 0.00,-0.25,-0.25,-0.25,-0.25,1.420,0,1,1,0,2,TRUE
157,1,1,394601,0.19691,0.8843,0.19532,115965,20201,136166,56549, 89907,103208,117080,0.4404,0.07671,0.5171,0.8517,0.6722,0.7066,0.6023,0.5688,0.5377,4,4,4,4,3,-0.1564,-0.08482,-0.2986,-0.3677,-0.2144,-0.25,-0.25,-0.25,-0.25,-0.25,1.385,0,1,1,0,2,TRUE
157,1,2,400073,0.19691,0.8843,0.05244,112718,21113,133831,54552, 86813,101728,117135,0.4305,0.08064,0.5112,0.8423,0.6739,0.7104,0.6066,0.5681,0.5333,4,4,4,4,3,-0.1564,-0.08482,-0.2986,-0.3677,-0.2144,-0.25,-0.25,-0.25,-0.25,-0.25,1.385,0,1,1,0,2,TRUE
157,1,3,424152,0.19691,0.8843,0.15074, 85556,19220,104776,48528, 79575, 90841,105431,0.3887,0.08732,0.4760,0.8166,0.6381,0.6835,0.5684,0.5356,0.4984,4,4,4,4,3,-0.1564,-0.08482,-0.2986,-0.3677,-0.2144,-0.25,-0.25,-0.25,-0.25,-0.25,1.385,0,1,1,0,2,TRUE
157,1,4,306179,0.19691,0.8843,0.06129,116326,17960,134286,50744, 82059, 94290,106719,0.4648,0.07176,0.5365,0.8663,0.6963,0.7258,0.6207,0.5875,0.5572,4,4,4,4,3,-0.1564,-0.08482,-0.2986,-0.3677,-0.2144,-0.25,-0.25,-0.25,-0.25,-0.25,1.385,0,1,1,0,2,TRUE
158,1,1,394601,0.19691,0.8843,0.19532,115965,20201,136166,56549, 89907,103208,117080,0.4404,0.07671,0.5171,0.8517,0.6722,0.7066,0.6023,0.5688,0.5377,4,4,4,4,3,-0.1564,-0.08482,-0.2986,-0.3677,-0.2144,-0.25,-0.25,-0.25,-0.25,-0.25,1.385,0,1,1,0,2,TRUE
158,1,2,400073,0.19691,0.8843,0.05244,112718,21113,133831,54552, 86813,101728,117135,0.4305,0.08064,0.5112,0.8423,0.6739,0.7104,0.6066,0.5681,0.5333,4,4,4,4,3,-0.1564,-0.08482,-0.2986,-0.3677,-0.2144,-0.25,-0.25,-0.25,-0.25,-0.25,1.385,0,1,1,0,2,TRUE
158,1,3,424152,0.19691,0.8843,0.15074, 85556,19220,104776,48528, 79575, 90841,105431,0.3887,0.08732,0.4760,0.8166,0.6381,0.6835,0.5684,0.5356,0.4984,4,4,4,4,3,-0.1564,-0.08482,-0.2986,-0.3677,-0.2144,-0.25,-0.25,-0.25,-0.25,-0.25,1.385,0,1,1,0,2,TRUE
158,1,4,306179,0.19691,0.8843,0.06129,116326,17960,134286,50744, 82059, 94290,106719,0.4648,0.07176,0.5365,0.8663,0.6963,0.7258,0.6207,0.5875,0.5572,4,4,4,4,3,-0.1564,-0.08482,-0.2986,-0.3677,-0.2144,-0.25,-0.25,-0.25,-0.25,-0.25,1.385,0,1,1,0,2,TRUE
183,1,1,440875,0.16396,0.8657,0.11579, 87462,19898,107360,50025, 81801, 93407,108377,0.3871,0.08807,0.4752,0.8147,0.6361,0.6822,0.5676,0.5348,0.4976,4,4,4,4,3,-0.1564,-0.08481,-0.2986,-0.3677,-0.2086,-0.25,-0.25,-0.25,-0.25,-0.25,1.383,0,0,0,0,2,TRUE
183,1,2,318742,0.16396,0.8657,0.07420,117835,18098,135933,50712, 82145, 95869,108396,0.4647,0.07137,0.5361,0.8669,0.6991,0.7283,0.6233,0.5864,0.5564,4,4,4,4,3,-0.1564,-0.08481,-0.2986,-0.3677,-0.2086,-0.25,-0.25,-0.25,-0.25,-0.25,1.383,0,0,0,0,2,TRUE
183,1,3,377878,0.16396,0.8657,0.15640,114059,19523,133582,55052, 87681,100643,114135,0.4429,0.07582,0.5188,0.8539,0.6745,0.7082,0.6037,0.5703,0.5393,4,4,4,4,3,-0.1564,-0.08481,-0.2986,-0.3677,-0.2086,-0.25,-0.25,-0.25,-0.25,-0.25,1.383,0,0,0,0,2,TRUE
183,1,4,387510,0.16396,0.8657,0.04295,111209,20975,132184,54585, 86727,100148,115458,0.4302,0.08113,0.5113,0.8414,0.6708,0.7077,0.6038,0.5689,0.5338,4,4,4,4,3,-0.1564,-0.08481,-0.2986,-0.3677,-0.2086,-0.25,-0.25,-0.25,-0.25,-0.25,1.383,0,0,0,0,2,TRUE
184,1,1,440875,0.16396,0.8657,0.11579, 87462,19898,107360,50025, 81801, 93407,108377,0.3871,0.08807,0.4752,0.8147,0.6361,0.6822,0.5676,0.5348,0.4976,4,4,4,4,3,-0.1564,-0.08481,-0.2986,-0.3677,-0.2086,-0.25,-0.25,-0.25,-0.25,-0.25,1.383,0,0,0,0,2,TRUE
184,1,2,318742,0.16396,0.8657,0.07420,117835,18098,135933,50712, 82145, 95869,108396,0.4647,0.07137,0.5361,0.8669,0.6991,0.7283,0.6233,0.5864,0.5564,4,4,4,4,3,-0.1564,-0.08481,-0.2986,-0.3677,-0.2086,-0.25,-0.25,-0.25,-0.25,-0.25,1.383,0,0,0,0,2,TRUE
184,1,3,377878,0.16396,0.8657,0.15640,114059,19523,133582,55052, 87681,100643,114135,0.4429,0.07582,0.5188,0.8539,0.6745,0.7082,0.6037,0.5703,0.5393,4,4,4,4,3,-0.1564,-0.08481,-0.2986,-0.3677,-0.2086,-0.25,-0.25,-0.25,-0.25,-0.25,1.383,0,0,0,0,2,TRUE
184,1,4,387510,0.16396,0.8657,0.04295,111209,20975,132184,54585, 86727,100148,115458,0.4302,0.08113,0.5113,0.8414,0.6708,0.7077,0.6038,0.5689,0.5338,4,4,4,4,3,-0.1564,-0.08481,-0.2986,-0.3677,-0.2086,-0.25,-0.25,-0.25,-0.25,-0.25,1.383,0,0,0,0,2,TRUE
187,1,1,390451,0.19597,0.8519,0.09435,127759,21720,149478,59938, 96803,111406,127374,0.4429,0.07530,0.5182,0.8547,0.6807,0.7138,0.6069,0.5730,0.5399,4,4,4,4,4,-0.1564,-0.08481,-0.2986,-0.3677,-0.4344, 0.00, 0.00,-0.25, 0.00, 0.00,1.482,0,1,1,0,3,TRUE
187,1,2,454265,0.19597,0.8519,0.06237,136531,22436,158967,66101,105744,123157,140325,0.4388,0.07211,0.5109,0.8589,0.6738,0.7063,0.6005,0.5635,0.5312,4,4,4,4,4,-0.1564,-0.08481,-0.2986,-0.3677,-0.4344, 0.00, 0.00,-0.25, 0.00, 0.00,1.482,0,1,1,0,3,TRUE
187,1,3,373752,0.19597,0.8519,0.06505, 80334,16922, 97256,41772, 68098, 77639, 90153,0.4095,0.08626,0.4958,0.8260,0.6579,0.6995,0.5882,0.5561,0.5190,4,4,4,4,4,-0.1564,-0.08481,-0.2986,-0.3677,-0.4344, 0.00, 0.00,-0.25, 0.00, 0.00,1.482,0,1,1,0,3,TRUE
187,1,4,306537,0.19597,0.8519,0.16107, 85942,17416,103358,42562, 67709, 77866, 88515,0.4302,0.08717,0.5173,0.8315,0.6688,0.7083,0.6042,0.5703,0.5387,4,4,4,4,4,-0.1564,-0.08481,-0.2986,-0.3677,-0.4344, 0.00, 0.00,-0.25, 0.00, 0.00,1.482,0,1,1,0,3,TRUE
189,1,1,347442,0.17468,0.8426,0.05846,125851,19527,145378,54489, 88242,102883,116465,0.4631,0.07185,0.5349,0.8657,0.6979,0.7274,0.6223,0.5856,0.5552,4,4,4,4,4,-0.1564,-0.08481,-0.2986,-0.3677,-0.4344, 0.25, 0.00, 0.00, 0.00, 0.00,1.322,0,1,1,0,3,TRUE
189,1,2,390844,0.17468,0.8426,0.04693,112859,21524,134382,55875, 89016,102702,118317,0.4277,0.08157,0.5093,0.8399,0.6689,0.7063,0.6015,0.5668,0.5318,4,4,4,4,4,-0.1564,-0.08481,-0.2986,-0.3677,-0.4344, 0.25, 0.00, 0.00, 0.00, 0.00,1.322,0,1,1,0,3,TRUE
189,1,3,338869,0.17468,0.8426,0.09952, 71293,14473, 85766,39297, 63504, 72407, 84166,0.4007,0.08134,0.4820,0.8313,0.6447,0.6858,0.5746,0.5422,0.5047,4,4,4,4,4,-0.1564,-0.08481,-0.2986,-0.3677,-0.4344, 0.25, 0.00, 0.00, 0.00, 0.00,1.322,0,1,1,0,3,TRUE
189,1,4,447850,0.17468,0.8426,0.18255,120563,22969,143532,60712, 97592,112075,127417,0.4276,0.08146,0.5090,0.8400,0.6651,0.7028,0.5953,0.5615,0.5297,4,4,4,4,4,-0.1564,-0.08481,-0.2986,-0.3677,-0.4344, 0.25, 0.00, 0.00, 0.00, 0.00,1.322,0,1,1,0,3,TRUE
193,1,1,316071,0.17096,0.8657,0.17727, 87621,15828,103448,43008, 68320, 78585, 89173,0.4372,0.07898,0.5162,0.8470,0.6708,0.7064,0.6023,0.5683,0.5371,4,4,4,4,4,-0.1564,-0.08481,-0.2986,-0.3677,-0.4344,-0.25, 0.00,-0.25,-0.25, 0.00,1.334,0,1,1,0,2,TRUE
193,1,2,418086,0.17096,0.8657,0.06569, 88808,19915,108723,47931, 78696, 89754,104106,0.3986,0.08939,0.4880,0.8168,0.6495,0.6940,0.5801,0.5478,0.5108,4,4,4,4,4,-0.1564,-0.08481,-0.2986,-0.3677,-0.4344,-0.25, 0.00,-0.25,-0.25, 0.00,1.334,0,1,1,0,2,TRUE
193,1,3,369078,0.17096,0.8657,0.04806,103559,19467,123026,50437, 80894, 94822,108997,0.4283,0.08052,0.5088,0.8418,0.6725,0.7093,0.6033,0.5647,0.5302,4,4,4,4,4,-0.1564,-0.08481,-0.2986,-0.3677,-0.4344,-0.25, 0.00,-0.25,-0.25, 0.00,1.334,0,1,1,0,2,TRUE
193,1,4,421770,0.17096,0.8657,0.07402,150578,23284,173862,68998,110445,126906,144091,0.4555,0.07044,0.5259,0.8661,0.6858,0.7159,0.6115,0.5781,0.5468,4,4,4,4,4,-0.1564,-0.08481,-0.2986,-0.3677,-0.4344,-0.25, 0.00,-0.25,-0.25, 0.00,1.334,0,1,1,0,2,TRUE
210,1,1,447043,0.17257,0.8611,0.05743, 96417,21136,117553,51750, 84450, 96463,111854,0.4015,0.08802,0.4895,0.8202,0.6507,0.6943,0.5819,0.5493,0.5124,4,4,4,4,4,-0.1564,-0.08481,-0.2986,-0.3677,-0.4344, 0.00, 0.25, 0.00,-0.25, 0.00,1.414,0,1,1,0,2,TRUE
210,1,2,350341,0.17257,0.8611,0.08208,126482,19291,145772,56212, 90703,105953,119917,0.4587,0.06996,0.5286,0.8677,0.6923,0.7217,0.6164,0.5791,0.5487,4,4,4,4,4,-0.1564,-0.08481,-0.2986,-0.3677,-0.4344, 0.00, 0.25, 0.00,-0.25, 0.00,1.414,0,1,1,0,2,TRUE
210,1,3,411550,0.17257,0.8611,0.08419,120046,22239,142285,59404, 94882,109066,125422,0.4299,0.07964,0.5095,0.8437,0.6690,0.7055,0.5999,0.5661,0.5315,4,4,4,4,4,-0.1564,-0.08481,-0.2986,-0.3677,-0.4344, 0.00, 0.25, 0.00,-0.25, 0.00,1.414,0,1,1,0,2,TRUE
210,1,4,316071,0.17257,0.8611,0.17727, 87621,15828,103448,43008, 68320, 78585, 89173,0.4372,0.07898,0.5162,0.8470,0.6708,0.7064,0.6023,0.5683,0.5371,4,4,4,4,4,-0.1564,-0.08481,-0.2986,-0.3677,-0.4344, 0.00, 0.25, 0.00,-0.25, 0.00,1.414,0,1,1,0,2,TRUE
217,1,1,377358,0.10563,0.8611,0.06102,103926,19903,123829,51751, 82367, 94982,109668,0.4261,0.08161,0.5077,0.8393,0.6676,0.7053,0.6005,0.5659,0.5303,4,4,4,4,4,-0.1564,-0.08481,-0.2986,-0.3677,-0.4344, 0.25, 0.25, 0.00, 0.00,-0.25,1.168,0,1,1,0,2,TRUE
217,1,2,360928,0.10563,0.8611,0.05967,134784,21148,155932,58613, 94890,110603,125114,0.4620,0.07248,0.5345,0.8644,0.6969,0.7268,0.6217,0.5850,0.5548,4,4,4,4,4,-0.1564,-0.08481,-0.2986,-0.3677,-0.4344, 0.25, 0.25, 0.00, 0.00,-0.25,1.168,0,1,1,0,2,TRUE
217,1,3,365197,0.10563,0.8611,0.18958, 72926,17046, 89972,40563, 66311, 75974, 88380,0.3905,0.09127,0.4818,0.8106,0.6426,0.6893,0.5757,0.5422,0.5045,4,4,4,4,4,-0.1564,-0.08481,-0.2986,-0.3677,-0.4344, 0.25, 0.25, 0.00, 0.00,-0.25,1.168,0,1,1,0,2,TRUE
217,1,4,421522,0.10563,0.8611,0.15334,118929,20397,139326,59446, 94786,108508,123204,0.4354,0.07467,0.5101,0.8536,0.6668,0.7009,0.5951,0.5622,0.5307,4,4,4,4,4,-0.1564,-0.08481,-0.2986,-0.3677,-0.4344, 0.25, 0.25, 0.00, 0.00,-0.25,1.168,0,1,1,0,2,TRUE
225,1,1,342408,0.19915,0.8426,0.07427, 74272,17063, 91335,38469, 63206, 72321, 84109,0.4045,0.09293,0.4974,0.8132,0.6588,0.7036,0.5910,0.5581,0.5206,4,4,4,4,4,-0.1564,-0.08481,-0.2986,-0.3677,-0.4344, 0.00, 0.00, 0.00, 0.00, 0.00,1.461,0,0,0,0,3,TRUE
225,1,2,431292,0.19915,0.8426,0.10216,149187,25993,175180,67267,107963,123828,140625,0.4541,0.07911,0.5332,0.8517,0.6892,0.7226,0.6187,0.5859,0.5547,4,4,4,4,4,-0.1564,-0.08481,-0.2986,-0.3677,-0.4344, 0.00, 0.00, 0.00, 0.00, 0.00,1.461,0,0,0,0,3,TRUE
225,1,3,445981,0.19915,0.8426,0.05622,135510,21797,157307,65373,104052,121439,138300,0.4411,0.07094,0.5120,0.8615,0.6746,0.7064,0.6019,0.5643,0.5322,4,4,4,4,4,-0.1564,-0.08481,-0.2986,-0.3677,-0.4344, 0.00, 0.00, 0.00, 0.00, 0.00,1.461,0,0,0,0,3,TRUE
225,1,4,305324,0.19915,0.8426,0.18414, 71597,13641, 85238,39265, 63134, 72479, 83332,0.4065,0.07745,0.4839,0.8400,0.6458,0.6846,0.5745,0.5404,0.5057,4,4,4,4,4,-0.1564,-0.08481,-0.2986,-0.3677,-0.4344, 0.00, 0.00, 0.00, 0.00, 0.00,1.461,0,0,0,0,3,TRUE
232,1,1,365644,0.11223,0.8796,0.19585,108356,18980,127336,52730, 84153, 96499,109332,0.4405,0.07716,0.5176,0.8510,0.6727,0.7072,0.6021,0.5689,0.5380,4,4,4,4,4,-0.1564,-0.08481,-0.2986,-0.3677,-0.4344, 0.00, 0.00,-0.25,-0.25, 0.00,1.235,0,1,1,0,2,TRUE
232,1,2,418086,0.11223,0.8796,0.06569, 88808,19915,108723,47931, 78696, 89754,104106,0.3986,0.08939,0.4880,0.8168,0.6495,0.6940,0.5801,0.5478,0.5108,4,4,4,4,4,-0.1564,-0.08481,-0.2986,-0.3677,-0.4344, 0.00, 0.00,-0.25,-0.25, 0.00,1.235,0,1,1,0,2,TRUE
232,1,3,402811,0.11223,0.8796,0.06481,110641,20963,131604,55121, 87391,100854,116453,0.4270,0.08090,0.5079,0.8407,0.6675,0.7048,0.6010,0.5661,0.5305,4,4,4,4,4,-0.1564,-0.08481,-0.2986,-0.3677,-0.4344, 0.00, 0.00,-0.25,-0.25, 0.00,1.235,0,1,1,0,2,TRUE
232,1,4,338464,0.11223,0.8796,0.09217,122761,18635,141397,54592, 88115,102960,116476,0.4587,0.06963,0.5283,0.8682,0.6922,0.7215,0.6161,0.5787,0.5483,4,4,4,4,4,-0.1564,-0.08481,-0.2986,-0.3677,-0.4344, 0.00, 0.00,-0.25,-0.25, 0.00,1.235,0,1,1,0,2,TRUE
263,1,1,392118,0.16337,0.8796,0.16089, 75891,17241, 93132,43460, 71189, 81274, 94503,0.3861,0.08771,0.4738,0.8149,0.6359,0.6818,0.5668,0.5340,0.4963,4,4,4,4,3,-0.1564,-0.08481,-0.2986,-0.3677,-0.2380,-0.25, 0.00,-0.25,-0.25,-0.25,1.338,0,1,1,0,2,TRUE
263,1,2,318965,0.16337,0.8796,0.05221,119591,18548,138139,52384, 84726, 97346,110237,0.4636,0.07190,0.5355,0.8658,0.6954,0.7251,0.6198,0.5866,0.5562,4,4,4,4,3,-0.1564,-0.08481,-0.2986,-0.3677,-0.2380,-0.25, 0.00,-0.25,-0.25,-0.25,1.338,0,1,1,0,2,TRUE
263,1,3,387287,0.16337,0.8796,0.05824,109453,20524,129978,52913, 84146, 98671,113617,0.4307,0.08076,0.5115,0.8421,0.6741,0.7107,0.6070,0.5685,0.5336,4,4,4,4,3,-0.1564,-0.08481,-0.2986,-0.3677,-0.2380,-0.25, 0.00,-0.25,-0.25,-0.25,1.338,0,1,1,0,2,TRUE
263,1,4,426635,0.16337,0.8796,0.16695,125631,22180,147811,61616, 98293,112776,128008,0.4379,0.07731,0.5152,0.8500,0.6710,0.7058,0.6006,0.5672,0.5359,4,4,4,4,3,-0.1564,-0.08481,-0.2986,-0.3677,-0.2380,-0.25, 0.00,-0.25,-0.25,-0.25,1.338,0,1,1,0,2,TRUE
266,1,1,406315,0.19005,0.8704,0.06244,111535,21124,132660,55570, 88122,101692,117417,0.4270,0.08087,0.5079,0.8408,0.6675,0.7048,0.6009,0.5661,0.5305,4,4,4,4,3,-0.1564,-0.08481,-0.2986,-0.3677,-0.2106, 0.00, 0.00,-0.25,-0.25, 0.00,1.454,0,1,1,0,2,TRUE
266,1,2,308795,0.19005,0.8704,0.18690, 97117,16586,113703,46777, 74739, 85656, 96823,0.4441,0.07584,0.5199,0.8542,0.6749,0.7085,0.6034,0.5703,0.5401,4,4,4,4,3,-0.1564,-0.08481,-0.2986,-0.3677,-0.2106, 0.00, 0.00,-0.25,-0.25, 0.00,1.454,0,1,1,0,2,TRUE
266,1,3,360928,0.19005,0.8704,0.05967,134784,21148,155932,58613, 94890,110603,125114,0.4620,0.07248,0.5345,0.8644,0.6969,0.7268,0.6217,0.5850,0.5548,4,4,4,4,3,-0.1564,-0.08481,-0.2986,-0.3677,-0.2106, 0.00, 0.00,-0.25,-0.25, 0.00,1.454,0,1,1,0,2,TRUE
266,1,4,448967,0.19005,0.8704,0.17368, 87129,19635,106765,49413, 80604, 92117,107012,0.3892,0.08771,0.4769,0.8161,0.6381,0.6836,0.5698,0.5368,0.4994,4,4,4,4,3,-0.1564,-0.08481,-0.2986,-0.3677,-0.2106, 0.00, 0.00,-0.25,-0.25, 0.00,1.454,0,1,1,0,2,TRUE
267,1,1,406315,0.19005,0.8704,0.06244,111535,21124,132660,55570, 88122,101692,117417,0.4270,0.08087,0.5079,0.8408,0.6675,0.7048,0.6009,0.5661,0.5305,4,4,4,4,3,-0.1564,-0.08481,-0.2986,-0.3677,-0.2106, 0.00, 0.00,-0.25,-0.25, 0.00,1.454,0,1,1,0,2,TRUE
267,1,2,308795,0.19005,0.8704,0.18690, 97117,16586,113703,46777, 74739, 85656, 96823,0.4441,0.07584,0.5199,0.8542,0.6749,0.7085,0.6034,0.5703,0.5401,4,4,4,4,3,-0.1564,-0.08481,-0.2986,-0.3677,-0.2106, 0.00, 0.00,-0.25,-0.25, 0.00,1.454,0,1,1,0,2,TRUE
267,1,3,360928,0.19005,0.8704,0.05967,134784,21148,155932,58613, 94890,110603,125114,0.4620,0.07248,0.5345,0.8644,0.6969,0.7268,0.6217,0.5850,0.5548,4,4,4,4,3,-0.1564,-0.08481,-0.2986,-0.3677,-0.2106, 0.00, 0.00,-0.25,-0.25, 0.00,1.454,0,1,1,0,2,TRUE
267,1,4,448967,0.19005,0.8704,0.17368, 87129,19635,106765,49413, 80604, 92117,107012,0.3892,0.08771,0.4769,0.8161,0.6381,0.6836,0.5698,0.5368,0.4994,4,4,4,4,3,-0.1564,-0.08481,-0.2986,-0.3677,-0.2106, 0.00, 0.00,-0.25,-0.25, 0.00,1.454,0,1,1,0,2,TRUE
268,1,1,406315,0.19005,0.8704,0.06244,111535,21124,132660,55570, 88122,101692,117417,0.4270,0.08087,0.5079,0.8408,0.6675,0.7048,0.6009,0.5661,0.5305,4,4,4,4,3,-0.1564,-0.08481,-0.2986,-0.3677,-0.2106, 0.00, 0.00,-0.25,-0.25, 0.00,1.454,0,1,1,0,2,TRUE
268,1,2,308795,0.19005,0.8704,0.18690, 97117,16586,113703,46777, 74739, 85656, 96823,0.4441,0.07584,0.5199,0.8542,0.6749,0.7085,0.6034,0.5703,0.5401,4,4,4,4,3,-0.1564,-0.08481,-0.2986,-0.3677,-0.2106, 0.00, 0.00,-0.25,-0.25, 0.00,1.454,0,1,1,0,2,TRUE
268,1,3,360928,0.19005,0.8704,0.05967,134784,21148,155932,58613, 94890,110603,125114,0.4620,0.07248,0.5345,0.8644,0.6969,0.7268,0.6217,0.5850,0.5548,4,4,4,4,3,-0.1564,-0.08481,-0.2986,-0.3677,-0.2106, 0.00, 0.00,-0.25,-0.25, 0.00,1.454,0,1,1,0,2,TRUE
268,1,4,448967,0.19005,0.8704,0.17368, 87129,19635,106765,49413, 80604, 92117,107012,0.3892,0.08771,0.4769,0.8161,0.6381,0.6836,0.5698,0.5368,0.4994,4,4,4,4,3,-0.1564,-0.08481,-0.2986,-0.3677,-0.2106, 0.00, 0.00,-0.25,-0.25, 0.00,1.454,0,1,1,0,2,TRUE
274,1,1,387510,0.16396,0.8796,0.04295,111209,20975,132184,54585, 86727,100148,115458,0.4302,0.08113,0.5113,0.8414,0.6708,0.7077,0.6038,0.5689,0.5338,4,4,4,4,3,-0.1564,-0.08482,-0.2986,-0.3677,-0.2144,-0.25,-0.25,-0.25,-0.25,-0.25,1.331,0,0,0,0,2,TRUE
274,1,2,318742,0.16396,0.8796,0.07420,117835,18098,135933,50712, 82145, 95869,108396,0.4647,0.07137,0.5361,0.8669,0.6991,0.7283,0.6233,0.5864,0.5564,4,4,4,4,3,-0.1564,-0.08482,-0.2986,-0.3677,-0.2144,-0.25,-0.25,-0.25,-0.25,-0.25,1.331,0,0,0,0,2,TRUE
