draw,chain,district,total_pop,plan_dev,comp_edge,comp_polsby,nv_ldp,nv_komei,nv_ruling,nv_cdp,nv_opp_coalition_4,nv_opp_coalition_5,nv_opp_all,ldp_share,komei_share,ruling_share,ldp_v_komei,ldp_v_cdp,ruling_v_cdp,ruling_v_opp_coalition_4,ruling_v_opp_coalition_5,ruling_v_opp_all,seats_ldp_v_cdp,seats_ruling_v_cdp,seats_ruling_v_opp_coalition_4,seats_ruling_v_opp_coalition_5,seats_ruling_v_opp_all,egap_ldp_v_cdp,egap_ruling_v_cdp,egap_ruling_v_opp_coalition_4,egap_ruling_v_opp_coalition_5,egap_ruling_v_opp_all,pbias_ldp_v_cdp,pbias_ruling_v_cdp,pbias_ruling_v_opp_coalition_4,pbias_ruling_v_opp_coalition_5,pbias_ruling_v_opp_all,max_to_min,gun_split,num_mun_split,mun_split,multi,koiki_split,valid
128,1,2,305737,0.21998,0.8689,0.25322, 72737,17560, 90297,20257,39131, 55168, 71534,0.4260,0.1029,0.5289,0.8056,0.7822,0.8168,0.6977,0.6208,0.5580,4,4,4,4,4,-0.001548,0.08832,-0.1623,-0.2987,-0.4208,0.00, 0.00,0.00, 0.00, 0.00,1.476,0,1,1,0,1,TRUE
128,1,3,325413,0.21998,0.8689,0.19749, 50754,19557, 70311,19811,39284, 50663, 65604,0.3512,0.1353,0.4865,0.7219,0.7193,0.7802,0.6416,0.5812,0.5173,4,4,4,4,4,-0.001548,0.08832,-0.1623,-0.2987,-0.4208,0.00, 0.00,0.00, 0.00, 0.00,1.476,0,1,1,0,1,TRUE
128,1,4,451401,0.21998,0.8689,0.16530,119397,32434,151831,36545,68437, 91860,118406,0.4184,0.1137,0.5321,0.7864,0.7657,0.8060,0.6893,0.6231,0.5619,4,4,4,4,4,-0.001548,0.08832,-0.1623,-0.2987,-0.4208,0.00, 0.00,0.00, 0.00, 0.00,1.476,0,1,1,0,1,TRUE
134,1,1,318383,0.20135,0.8350,0.19789, 69826,18231, 88057,20245,39604, 55518, 72564,0.4111,0.1073,0.5184,0.7930,0.7753,0.8131,0.6898,0.6133,0.5482,4,4,4,4,4,-0.001548,0.08832,-0.1623,-0.2987,-0.4208,0.00, 0.00,0.00, 0.00, 0.00,1.413,0,1,1,0,1,TRUE
134,1,2,444509,0.20135,0.8350,0.13193, 73097,26587, 99685,28126,54655, 71778, 93250,0.3566,0.1297,0.4862,0.7333,0.7221,0.7799,0.6459,0.5814,0.5167,4,4,4,4,4,-0.001548,0.08832,-0.1623,-0.2987,-0.4208,0.00, 0.00,0.00, 0.00, 0.00,1.413,0,1,1,0,1,TRUE
134,1,3,402494,0.20135,0.8350,0.20301,119344,29778,149122,34471,64024, 85950,109546,0.4380,0.1093,0.5473,0.8004,0.7759,0.8123,0.6996,0.6344,0.5765,4,4,4,4,4,-0.001548,0.08832,-0.1623,-0.2987,-0.4208,0.00, 0.00,0.00, 0.00, 0.00,1.413,0,1,1,0,1,TRUE
134,1,4,314644,0.20135,0.8350,0.23463, 71167,22546, 93714,28775,54889, 73058, 92052,0.3632,0.1151,0.4782,0.7594,0.7121,0.7651,0.6306,0.5619,0.5045,4,4,4,4,4,-0.001548,0.08832,-0.1623,-0.2987,-0.4208,0.00, 0.00,0.00, 0.00, 0.00,1.413,0,1,1,0,1,TRUE
137,1,1,295480,0.20142,0.8592,0.13733, 98230,24694,122925,29372,57217, 75519, 94235,0.4306,0.1083,0.5389,0.7991,0.7698,0.8072,0.6824,0.6194,0.5661,4,4,4,4,4,-0.001551,0.08832,-0.1623,-0.2987,-0.4208,0.00, 0.00,0.00, 0.00, 0.00,1.465,0,1,1,0,1,TRUE
137,1,2,340630,0.20142,0.8592,0.16244, 53387,20449, 73835,20691,40963, 52936, 68616,0.3525,0.1350,0.4876,0.7231,0.7207,0.7811,0.6432,0.5824,0.5183,4,4,4,4,4,-0.001551,0.08832,-0.1623,-0.2987,-0.4208,0.00, 0.00,0.00, 0.00, 0.00,1.465,0,1,1,0,1,TRUE
137,1,3,411092,0.20142,0.8592,0.19102, 91851,23665,115517,26178,50661, 71033, 92776,0.4171,0.1075,0.5246,0.7952,0.7782,0.8153,0.6951,0.6192,0.5546,4,4,4,4,4,-0.001551,0.08832,-0.1623,-0.2987,-0.4208,0.00, 0.00,0.00, 0.00, 0.00,1.465,0,1,1,0,1,TRUE
137,1,4,432828,0.20142,0.8592,0.19527, 89967,28334,118301,35375,64331, 86815,111785,0.3694,0.1163,0.4857,0.7605,0.7178,0.7698,0.6478,0.5768,0.5142,4,4,4,4,4,-0.001551,0.08832,-0.1623,-0.2987,-0.4208,0.00, 0.00,0.00, 0.00, 0.00,1.465,0,1,1,0,1,TRUE
144,1,1,300913,0.21753,0.8495,0.12613, 63173,20120, 83293,25884,48277, 64072, 81701,0.3619,0.1153,0.4772,0.7585,0.7094,0.7629,0.6331,0.5652,0.5048,4,4,4,4,4,-0.001548,0.08832,-0.1623,-0.2987,-0.4208,0.00, 0.00,0.00, 0.00, 0.00,1.497,0,1,1,0,2,TRUE
144,1,2,389332,0.21753,0.8495,0.16068,114141,29520,143661,35782,67481, 90481,114399,0.4203,0.1087,0.5290,0.7946,0.7614,0.8006,0.6804,0.6136,0.5567,4,4,4,4,4,-0.001548,0.08832,-0.1623,-0.2987,-0.4208,0.00, 0.00,0.00, 0.00, 0.00,1.497,0,1,1,0,2,TRUE
144,1,3,339290,0.21753,0.8495,0.13198, 55631,21282, 76913,21143,41836, 54052, 69896,0.3566,0.1364,0.4931,0.7233,0.7246,0.7844,0.6477,0.5873,0.5239,4,4,4,4,4,-0.001548,0.08832,-0.1623,-0.2987,-0.4208,0.00, 0.00,0.00, 0.00, 0.00,1.497,0,1,1,0,2,TRUE
144,1,4,450495,0.21753,0.8495,0.20954,100490,26220,126710,28809,55578, 77698,101415,0.4166,0.1087,0.5253,0.7931,0.7772,0.8148,0.6951,0.6199,0.5555,4,4,4,4,4,-0.001548,0.08832,-0.1623,-0.2987,-0.4208,0.00, 0.00,0.00, 0.00, 0.00,1.497,0,1,1,0,2,TRUE
163,1,1,408299,0.10349,0.8786,0.23932, 93270,24136,117406,26587,51272, 71664, 93322,0.4189,0.1084,0.5273,0.7945,0.7782,0.8154,0.6960,0.6210,0.5572,4,4,4,4,4,-0.001548,0.08832,-0.1623,-0.2987,-0.4208,0.00, 0.00,0.00, 0.00, 0.00,1.203,0,1,1,0,1,TRUE
163,1,2,339290,0.10349,0.8786,0.13198, 55631,21282, 76913,21143,41836, 54052, 69896,0.3566,0.1364,0.4931,0.7233,0.7246,0.7844,0.6477,0.5873,0.5239,4,4,4,4,4,-0.001548,0.08832,-0.1623,-0.2987,-0.4208,0.00, 0.00,0.00, 0.00, 0.00,1.203,0,1,1,0,1,TRUE
163,1,3,390098,0.10349,0.8786,0.15271,107290,27906,135196,33688,64192, 86053,109186,0.4167,0.1084,0.5251,0.7936,0.7611,0.8005,0.6781,0.6111,0.5532,4,4,4,4,4,-0.001548,0.08832,-0.1623,-0.2987,-0.4208,0.00, 0.00,0.00, 0.00, 0.00,1.203,0,1,1,0,1,TRUE
163,1,4,342343,0.10349,0.8786,0.24719, 77244,23818,101062,30200,55872, 74534, 95007,0.3728,0.1149,0.4877,0.7644,0.7190,0.7700,0.6440,0.5755,0.5154,4,4,4,4,4,-0.001548,0.08832,-0.1623,-0.2987,-0.4208,0.00, 0.00,0.00, 0.00, 0.00,1.203,0,1,1,0,1,TRUE
169,1,1,397479,0.07425,0.8835,0.33223, 90547,27591,118138,35004,66320, 88612,111868,0.3731,0.1137,0.4868,0.7665,0.7212,0.7714,0.6405,0.5714,0.5136,4,4,4,4,4,-0.001548,0.08832,-0.1623,-0.2987,-0.4208,0.00, 0.00,0.00, 0.00, 0.00,1.149,0,0,0,0,1,TRUE
169,1,2,346046,0.07425,0.8835,0.19864,100282,26329,126611,30624,56907, 75995, 97164,0.4252,0.1116,0.5368,0.7921,0.7661,0.8053,0.6899,0.6249,0.5658,4,4,4,4,4,-0.001548,0.08832,-0.1623,-0.2987,-0.4208,0.00, 0.00,0.00, 0.00, 0.00,1.149,0,0,0,0,1,TRUE
169,1,3,378962,0.07425,0.8835,0.13579, 59745,22323, 82068,22724,44960, 58465, 75987,0.3554,0.1328,0.4882,0.7280,0.7245,0.7832,0.6461,0.5840,0.5192,4,4,4,4,4,-0.001548,0.08832,-0.1623,-0.2987,-0.4208,0.00, 0.00,0.00, 0.00, 0.00,1.149,0,0,0,0,1,TRUE
169,1,4,357543,0.07425,0.8835,0.24783, 82860,20899,103759,23265,44984, 63231, 82394,0.4214,0.1063,0.5277,0.7986,0.7808,0.8169,0.6976,0.6214,0.5574,4,4,4,4,4,-0.001548,0.08832,-0.1623,-0.2987,-0.4208,0.00, 0.00,0.00, 0.00, 0.00,1.149,0,0,0,0,1,TRUE
183,1,1,313491,0.21753,0.8641,0.15757, 66044,21057, 87102,26976,50178, 66697, 85068,0.3626,0.1156,0.4782,0.7583,0.7100,0.7635,0.6345,0.5663,0.5059,4,4,4,4,4,-0.001551,0.08832,-0.1623,-0.2987,-0.4208,0.00, 0.00,0.00, 0.00, 0.00,1.437,0,1,1,0,2,TRUE
183,1,2,450495,0.21753,0.8641,0.20954,100490,26220,126710,28809,55578, 77698,101415,0.4166,0.1087,0.5253,0.7931,0.7772,0.8148,0.6951,0.6199,0.5555,4,4,4,4,4,-0.001551,0.08832,-0.1623,-0.2987,-0.4208,0.00, 0.00,0.00, 0.00, 0.00,1.437,0,1,1,0,2,TRUE
183,1,3,376754,0.21753,0.8641,0.17116,111270,28583,139852,34690,65581, 87856,111032,0.4215,0.1083,0.5298,0.7957,0.7624,0.8013,0.6808,0.6142,0.5574,4,4,4,4,4,-0.001551,0.08832,-0.1623,-0.2987,-0.4208,0.00, 0.00,0.00, 0.00, 0.00,1.437,0,1,1,0,2,TRUE
183,1,4,339290,0.21753,0.8641,0.13198, 55631,21282, 76913,21143,41836, 54052, 69896,0.3566,0.1364,0.4931,0.7233,0.7246,0.7844,0.6477,0.5873,0.5239,4,4,4,4,4,-0.001551,0.08832,-0.1623,-0.2987,-0.4208,0.00, 0.00,0.00, 0.00, 0.00,1.437,0,1,1,0,2,TRUE
188,1,1,304196,0.17787,0.8738,0.24669, 75126,18725, 93851,20783,40304, 56663, 73632,0.4251,0.1060,0.5310,0.8005,0.7833,0.8187,0.6996,0.6235,0.5604,4,4,4,4,4,-0.001548,0.08832,-0.1623,-0.2987,-0.4208,0.00, 0.00,0.00, 0.00, 0.00,1.313,0,0,0,0,1,TRUE
188,1,2,397479,0.17787,0.8738,0.33223, 90547,27591,118138,35004,66320, 88612,111868,0.3731,0.1137,0.4868,0.7665,0.7212,0.7714,0.6405,0.5714,0.5136,4,4,4,4,4,-0.001548,0.08832,-0.1623,-0.2987,-0.4208,0.00, 0.00,0.00, 0.00, 0.00,1.313,0,0,0,0,1,TRUE
188,1,3,378962,0.17787,0.8738,0.13579, 59745,22323, 82068,22724,44960, 58465, 75987,0.3554,0.1328,0.4882,0.7280,0.7245,0.7832,0.6461,0.5840,0.5192,4,4,4,4,4,-0.001548,0.08832,-0.1623,-0.2987,-0.4208,0.00, 0.00,0.00, 0.00, 0.00,1.313,0,0,0,0,1,TRUE
188,1,4,399393,0.17787,0.8738,0.19298,108017,28503,136520,33106,61588, 82564,105925,0.4223,0.1114,0.5338,0.7912,0.7654,0.8049,0.6891,0.6231,0.5631,4,4,4,4,4,-0.001548,0.08832,-0.1623,-0.2987,-0.4208,0.00, 0.00,0.00, 0.00, 0.00,1.313,0,0,0,0,1,TRUE
199,1,1,407854,0.19764,0.8301,0.10271, 65998,24348, 90346,24506,48195, 62893, 81669,0.3611,0.1332,0.4943,0.7305,0.7292,0.7866,0.6521,0.5896,0.5252,4,4,4,4,4,-0.001548,0.08832,-0.1623,-0.2987,-0.4208,0.25, 0.25,0.00, 0.25, 0.25,1.406,0,1,1,0,1,TRUE
199,1,2,357745,0.19764,0.8301,0.18985, 84117,21492,105608,23696,45981, 64464, 84015,0.4199,0.1073,0.5272,0.7965,0.7802,0.8168,0.6967,0.6210,0.5570,4,4,4,4,4,-0.001548,0.08832,-0.1623,-0.2987,-0.4208,0.25, 0.25,0.00, 0.25, 0.25,1.406,0,1,1,0,1,TRUE
199,1,3,417552,0.19764,0.8301,0.16256,118653,31588,150240,41252,77726,102878,129456,0.4028,0.1072,0.5100,0.7898,0.7420,0.7846,0.6591,0.5936,0.5372,4,4,4,4,4,-0.001548,0.08832,-0.1623,-0.2987,-0.4208,0.25, 0.25,0.00, 0.25, 0.25,1.406,0,1,1,0,1,TRUE
199,1,4,296879,0.19764,0.8301,0.10680, 64667,19715, 84383,22164,41270, 56067, 72272,0.3905,0.1191,0.5096,0.7664,0.7448,0.7920,0.6716,0.6008,0.5386,4,4,4,4,4,-0.001548,0.08832,-0.1623,-0.2987,-0.4208,0.25, 0.25,0.00, 0.25, 0.25,1.406,0,1,1,0,1,TRUE
204,1,1,397479,0.20876,0.8932,0.33223, 90547,27591,118138,35004,66320, 88612,111868,0.3731,0.1137,0.4868,0.7665,0.7212,0.7714,0.6405,0.5714,0.5136,4,4,4,4,4,-0.001548,0.08832,-0.1623,-0.2987,-0.4208,0.00, 0.00,0.00, 0.00, 0.00,1.403,0,0,0,0,1,TRUE
204,1,2,292766,0.20876,0.8932,0.23984, 86767,22049,108816,26662,49438, 65941, 84232,0.4265,0.1084,0.5349,0.7974,0.7650,0.8032,0.6876,0.6227,0.5637,4,4,4,4,4,-0.001548,0.08832,-0.1623,-0.2987,-0.4208,0.00, 0.00,0.00, 0.00, 0.00,1.403,0,0,0,0,1,TRUE
204,1,3,378962,0.20876,0.8932,0.13579, 59745,22323, 82068,22724,44960, 58465, 75987,0.3554,0.1328,0.4882,0.7280,0.7245,0.7832,0.6461,0.5840,0.5192,4,4,4,4,4,-0.001548,0.08832,-0.1623,-0.2987,-0.4208,0.00, 0.00,0.00, 0.00, 0.00,1.403,0,0,0,0,1,TRUE
204,1,4,410823,0.20876,0.8932,0.23255, 96376,25179,121555,27228,52453, 73285, 95325,0.4207,0.1099,0.5307,0.7929,0.7798,0.8170,0.6986,0.6239,0.5605,4,4,4,4,4,-0.001548,0.08832,-0.1623,-0.2987,-0.4208,0.00, 0.00,0.00, 0.00, 0.00,1.403,0,0,0,0,1,TRUE
217,1,1,411092,0.21221,0.8786,0.19102, 91851,23665,115517,26178,50661, 71033, 92776,0.4171,0.1075,0.5246,0.7952,0.7782,0.8153,0.6951,0.6192,0.5546,4,4,4,4,4,-0.001548,0.08832,-0.1623,-0.2987,-0.4208,0.00, 0.00,0.00, 0.00, 0.00,1.416,0,1,1,0,1,TRUE
217,1,2,364816,0.21221,0.8786,0.10850, 59393,22111, 81504,22441,44201, 57328, 74243,0.3588,0.1336,0.4924,0.7287,0.7258,0.7841,0.6484,0.5871,0.5233,4,4,4,4,4,-0.001548,0.08832,-0.1623,-0.2987,-0.4208,0.00, 0.00,0.00, 0.00, 0.00,1.416,0,1,1,0,1,TRUE
217,1,3,412633,0.21221,0.8786,0.24442, 98819,29364,128183,37327,70267, 93730,118311,0.3803,0.1130,0.4933,0.7710,0.7259,0.7745,0.6459,0.5776,0.5200,4,4,4,4,4,-0.001548,0.08832,-0.1623,-0.2987,-0.4208,0.00, 0.00,0.00, 0.00, 0.00,1.416,0,1,1,0,1,TRUE
217,1,4,291489,0.21221,0.8786,0.17871, 83371,22002,105373,25671,48044, 64212, 82081,0.4217,0.1113,0.5330,0.7912,0.7646,0.8041,0.6869,0.6214,0.5621,4,4,4,4,4,-0.001548,0.08832,-0.1623,-0.2987,-0.4208,0.00, 0.00,0.00, 0.00, 0.00,1.416,0,1,1,0,1,TRUE
234,1,1,399739,0.15209,0.8495,0.21337, 90081,22983,113063,25487,49291, 69265, 90487,0.4187,0.1068,0.5255,0.7968,0.7795,0.8161,0.6964,0.6201,0.5555,4,4,4,4,4,-0.001551,0.08832,-0.1623,-0.2987,-0.4208,0.00, 0.00,0.00, 0.00, 0.00,1.277,0,0,0,0,1,TRUE
234,1,2,365860,0.15209,0.8495,0.11965, 60034,22857, 82891,22714,44886, 58092, 75197,0.3575,0.1361,0.4936,0.7243,0.7255,0.7849,0.6487,0.5880,0.5243,4,4,4,4,4,-0.001551,0.08832,-0.1623,-0.2987,-0.4208,0.00, 0.00,0.00, 0.00, 0.00,1.277,0,0,0,0,1,TRUE
234,1,3,400699,0.15209,0.8495,0.11316,115697,29999,145696,36356,70037, 93245,117588,0.4175,0.1083,0.5257,0.7941,0.7609,0.8003,0.6754,0.6098,0.5534,4,4,4,4,4,-0.001551,0.08832,-0.1623,-0.2987,-0.4208,0.00, 0.00,0.00, 0.00, 0.00,1.277,0,0,0,0,1,TRUE
234,1,4,313732,0.15209,0.8495,0.25816, 67624,21303, 88927,27060,48959, 65700, 84140,0.3694,0.1164,0.4858,0.7605,0.7142,0.7667,0.6449,0.5751,0.5138,4,4,4,4,4,-0.001551,0.08832,-0.1623,-0.2987,-0.4208,0.00, 0.00,0.00, 0.00, 0.00,1.277,0,0,0,0,1,TRUE
263,1,1,378693,0.20876,0.8835,0.11268, 64270,23837, 88107,23773,46753, 60717, 78536,0.3632,0.1347,0.4979,0.7295,0.7300,0.7875,0.6533,0.5920,0.5287,4,4,4,4,4,-0.001548,0.08832,-0.1623,-0.2987,-0.4208,0.00, 0.00,0.00, 0.00, 0.00,1.404,0,1,1,0,1,TRUE
263,1,2,397479,0.20876,0.8835,0.33223, 90547,27591,118138,35004,66320, 88612,111868,0.3731,0.1137,0.4868,0.7665,0.7212,0.7714,0.6405,0.5714,0.5136,4,4,4,4,4,-0.001548,0.08832,-0.1623,-0.2987,-0.4208,0.00, 0.00,0.00, 0.00, 0.00,1.404,0,1,1,0,1,TRUE
263,1,3,411092,0.20876,0.8835,0.19102, 91851,23665,115517,26178,50661, 71033, 92776,0.4171,0.1075,0.5246,0.7952,0.7782,0.8153,0.6951,0.6192,0.5546,4,4,4,4,4,-0.001548,0.08832,-0.1623,-0.2987,-0.4208,0.00, 0.00,0.00, 0.00, 0.00,1.404,0,1,1,0,1,TRUE
263,1,4,292766,0.20876,0.8835,0.23984, 86767,22049,108816,26662,49438, 65941, 84232,0.4265,0.1084,0.5349,0.7974,0.7650,0.8032,0.6876,0.6227,0.5637,4,4,4,4,4,-0.001548,0.08832,-0.1623,-0.2987,-0.4208,0.00, 0.00,0.00, 0.00, 0.00,1.404,0,1,1,0,1,TRUE
265,1,1,378693,0.20876,0.8835,0.11268, 64270,23837, 88107,23773,46753, 60717, 78536,0.3632,0.1347,0.4979,0.7295,0.7300,0.7875,0.6533,0.5920,0.5287,4,4,4,4,4,-0.001548,0.08832,-0.1623,-0.2987,-0.4208,0.00, 0.00,0.00, 0.00, 0.00,1.404,0,1,1,0,1,TRUE
265,1,2,397479,0.20876,0.8835,0.33223, 90547,27591,118138,35004,66320, 88612,111868,0.3731,0.1137,0.4868,0.7665,0.7212,0.7714,0.6405,0.5714,0.5136,4,4,4,4,4,-0.001548,0.08832,-0.1623,-0.2987,-0.4208,0.00, 0.00,0.00, 0.00, 0.00,1.404,0,1,1,0,1,TRUE
265,1,3,411092,0.20876,0.8835,0.19102, 91851,23665,115517,26178,50661, 71033, 92776,0.4171,0.1075,0.5246,0.7952,0.7782,0.8153,0.6951,0.6192,0.5546,4,4,4,4,4,-0.001548,0.08832,-0.1623,-0.2987,-0.4208,0.00, 0.00,0.00, 0.00, 0.00,1.404,0,1,1,0,1,TRUE
265,1,4,292766,0.20876,0.8835,0.23984, 86767,22049,108816,26662,49438, 65941, 84232,0.4265,0.1084,0.5349,0.7974,0.7650,0.8032,0.6876,0.6227,0.5637,4,4,4,4,4,-0.001548,0.08832,-0.1623,-0.2987,-0.4208,0.00, 0.00,0.00, 0.00, 0.00,1.404,0,1,1,0,1,TRUE
270,1,1,397479,0.17640,0.8835,0.33223, 90547,27591,118138,35004,66320, 88612,111868,0.3731,0.1137,0.4868,0.7665,0.7212,0.7714,0.6405,0.5714,0.5136,4,4,4,4,4,-0.001551,0.08832,-0.1623,-0.2987,-0.4208,0.00, 0.00,0.00, 0.00, 0.00,1.419,0,1,1,0,1,TRUE
270,1,2,306643,0.17640,0.8835,0.24178, 91644,23774,115418,27993,51990, 69331, 88524,0.4265,0.1106,0.5371,0.7940,0.7660,0.8048,0.6895,0.6247,0.5659,4,4,4,4,4,-0.001551,0.08832,-0.1623,-0.2987,-0.4208,0.00, 0.00,0.00, 0.00, 0.00,1.419,0,1,1,0,1,TRUE
270,1,3,340630,0.17640,0.8835,0.16244, 53387,20449, 73835,20691,40963, 52936, 68616,0.3525,0.1350,0.4876,0.7231,0.7207,0.7811,0.6432,0.5824,0.5183,4,4,4,4,4,-0.001551,0.08832,-0.1623,-0.2987,-0.4208,0.00, 0.00,0.00, 0.00, 0.00,1.419,0,1,1,0,1,TRUE
270,1,4,435278,0.17640,0.8835,0.20418, 97858,25328,123186,27928,53899, 75425, 98404,0.4177,0.1081,0.5258,0.7944,0.7780,0.8152,0.6956,0.6203,0.5559,4,4,4,4,4,-0.001551,0.08832,-0.1623,-0.2987,-0.4208,0.00, 0.00,0.00, 0.00, 0.00,1.419,0,1,1,0,1,TRUE
288,1,1,345140,0.12052,0.8786,0.27449, 81375,20115,101490,22888,44048, 61833, 80173,0.4244,0.1049,0.5294,0.8018,0.7805,0.8160,0.6974,0.6214,0.5587,4,4,4,4,4,-0.001551,0.08832,-0.1623,-0.2987,-0.4208,0.00, 0.00,0.00, 0.00, 0.00,1.266,0,1,1,0,1,TRUE
288,1,2,325413,0.12052,0.8786,0.19749, 50754,19557, 70311,19811,39284, 50663, 65604,0.3512,0.1353,0.4865,0.7219,0.7193,0.7802,0.6416,0.5812,0.5173,4,4,4,4,4,-0.001551,0.08832,-0.1623,-0.2987,-0.4208,0.00, 0.00,0.00, 0.00, 0.00,1.266,0,1,1,0,1,TRUE
288,1,3,397479,0.12052,0.8786,0.33223, 90547,27591,118138,35004,66320, 88612,111868,0.3731,0.1137,0.4868,0.7665,0.7212,0.7714,0.6405,0.5714,0.5136,4,4,4,4,4,-0.001551,0.08832,-0.1623,-0.2987,-0.4208,0.00, 0.00,0.00, 0.00, 0.00,1.266,0,1,1,0,1,TRUE
288,1,4,411998,0.12052,0.8786,0.19631,110758,29879,140638,33914,63520, 85196,109767,0.4190,0.1130,0.5320,0.7876,0.7656,0.8057,0.6889,0.6228,0.5616,4,4,4,4,4,-0.001551,0.08832,-0.1623,-0.2987,-0.4208,0.00, 0.00,0.00, 0.00, 0.00,1.266,0,1,1,0,1,TRUE
292,1,1,410192,0.11882,0.8544,0.09143, 70280,25312, 95591,25414,50066, 65588, 85450,0.3652,0.1315,0.4968,0.7352,0.7344,0.7900,0.6563,0.5931,0.5280,4,4,4,4,4,-0.001551,0.08832,-0.1623,-0.2987,-0.4208,0.00, 0.00,0.00, 0.00, 0.00,1.258,0,1,1,0,1,TRUE
292,1,2,342343,0.11882,0.8544,0.24719, 77244,23818,101062,30200,55872, 74534, 95007,0.3728,0.1149,0.4877,0.7644,0.7190,0.7700,0.6440,0.5755,0.5154,4,4,4,4,4,-0.001551,0.08832,-0.1623,-0.2987,-0.4208,0.00, 0.00,0.00, 0.00, 0.00,1.258,0,1,1,0,1,TRUE
292,1,3,401451,0.11882,0.8544,0.14576,109061,28588,137649,34379,65563, 87820,111475,0.4155,0.1089,0.5244,0.7923,0.7603,0.8002,0.6774,0.6105,0.5525,4,4,4,4,4,-0.001551,0.08832,-0.1623,-0.2987,-0.4208,0.00, 0.00,0.00, 0.00, 0.00,1.258,0,1,1,0,1,TRUE
292,1,4,326044,0.11882,0.8544,0.24572, 76850,19424, 96275,21625,41671, 58361, 75479,0.4242,0.1072,0.5314,0.7983,0.7804,0.8166,0.6979,0.6226,0.5606,4,4,4,4,4,-0.001551,0.08832,-0.1623,-0.2987,-0.4208,0.00, 0.00,0.00, 0.00, 0.00,1.258,0,1,1,0,1,TRUE
306,1,1,397479,0.13257,0.8641,0.33223, 90547,27591,118138,35004,66320, 88612,111868,0.3731,0.1137,0.4868,0.7665,0.7212,0.7714,0.6405,0.5714,0.5136,4,4,4,4,4,-0.001548,0.08832,-0.1623,-0.2987,-0.4208,0.00, 0.00,0.00, 0.00, 0.00,1.294,0,1,1,0,1,TRUE
306,1,2,320954,0.13257,0.8641,0.23816, 75369,18452, 93821,21138,40811, 57440, 74545,0.4243,0.1039,0.5281,0.8034,0.7810,0.8162,0.6969,0.6203,0.5573,4,4,4,4,4,-0.001548,0.08832,-0.1623,-0.2987,-0.4208,0.00, 0.00,0.00, 0.00, 0.00,1.294,0,1,1,0,1,TRUE
306,1,3,346315,0.13257,0.8641,0.21260, 95758,24815,120573,29575,55115, 73743, 94615,0.4218,0.1093,0.5311,0.7942,0.7641,0.8031,0.6863,0.6205,0.5603,4,4,4,4,4,-0.001548,0.08832,-0.1623,-0.2987,-0.4208,0.00, 0.00,0.00, 0.00, 0.00,1.294,0,1,1,0,1,TRUE
306,1,4,415282,0.13257,0.8641,0.09398, 71761,26283, 98045,25901,50926, 66509, 86384,0.3662,0.1341,0.5004,0.7319,0.7348,0.7910,0.6582,0.5958,0.5316,4,4,4,4,4,-0.001548,0.08832,-0.1623,-0.2987,-0.4208,0.00, 0.00,0.00, 0.00, 0.00,1.294,0,1,1,0,1,TRUE
311,1,1,412633,0.18435,0.8738,0.24442, 98819,29364,128183,37327,70267, 93730,118311,0.3803,0.1130,0.4933,0.7710,0.7259,0.7745,0.6459,0.5776,0.5200,4,4,4,4,4,-0.001548,0.08832,-0.1623,-0.2987,-0.4208,0.00, 0.00,0.00, 0.00, 0.00,1.367,0,1,1,0,1,TRUE
311,1,2,301798,0.18435,0.8738,0.12955, 84501,21939,106440,26089,48729, 65216, 83417,0.4218,0.1095,0.5314,0.7939,0.7641,0.8032,0.6860,0.6201,0.5606,4,4,4,4,4,-0.001548,0.08832,-0.1623,-0.2987,-0.4208,0.00, 0.00,0.00, 0.00, 0.00,1.367,0,1,1,0,1,TRUE
311,1,3,354507,0.18435,0.8738,0.11769, 58263,22174, 80437,22023,43515, 56325, 72908,0.3577,0.1361,0.4938,0.7243,0.7257,0.7851,0.6489,0.5882,0.5246,4,4,4,4,4,-0.001548,0.08832,-0.1623,-0.2987,-0.4208,0.00, 0.00,0.00, 0.00, 0.00,1.367,0,1,1,0,1,TRUE
311,1,4,411092,0.18435,0.8738,0.19102, 91851,23665,115517,26178,50661, 71033, 92776,0.4171,0.1075,0.5246,0.7952,0.7782,0.8153,0.6951,0.6192,0.5546,4,4,4,4,4,-0.001548,0.08832,-0.1623,-0.2987,-0.4208,0.00, 0.00,0.00, 0.00, 0.00,1.367,0,1,1,0,1,TRUE
332,1,1,411092,0.15209,0.8641,0.19102, 91851,23665,115517,26178,50661, 71033, 92776,0.4171,0.1075,0.5246,0.7952,0.7782,0.8153,0.6951,0.6192,0.5546,4,4,4,4,4,-0.001548,0.08832,-0.1623,-0.2987,-0.4208,0.00, 0.00,0.00, 0.00, 0.00,1.310,0,1,1,0,1,TRUE
332,1,2,378693,0.15209,0.8641,0.11268, 64270,23837, 88107,23773,46753, 60717, 78536,0.3632,0.1347,0.4979,0.7295,0.7300,0.7875,0.6533,0.5920,0.5287,4,4,4,4,4,-0.001548,0.08832,-0.1623,-0.2987,-0.4208,0.00, 0.00,0.00, 0.00, 0.00,1.310,0,1,1,0,1,TRUE
