draw,chain,district,total_pop,plan_dev,comp_edge,comp_polsby,nv_ldp,nv_komei,nv_ruling,nv_cdp,nv_opp_coalition_4,nv_opp_coalition_5,nv_opp_all,ldp_share,komei_share,ruling_share,ldp_v_komei,ldp_v_cdp,ruling_v_cdp,ruling_v_opp_coalition_4,ruling_v_opp_coalition_5,ruling_v_opp_all,seats_ldp_v_cdp,seats_ruling_v_cdp,seats_ruling_v_opp_coalition_4,seats_ruling_v_opp_coalition_5,seats_ruling_v_opp_all,egap_ldp_v_cdp,egap_ruling_v_cdp,egap_ruling_v_opp_coalition_4,egap_ruling_v_opp_coalition_5,egap_ruling_v_opp_all,pbias_ldp_v_cdp,pbias_ruling_v_cdp,pbias_ruling_v_opp_coalition_4,pbias_ruling_v_opp_coalition_5,pbias_ruling_v_opp_all,max_to_min,gun_split,num_mun_split,mun_split,multi,koiki_split,valid
10,1, 1,371757,0.3202,0.9057,0.24043, 84867,26867,111734,51682, 87960, 98630,122933,0.3446,0.10908,0.4537,0.7596,0.6215,0.6838,0.5595,0.5312,0.4761,10,10,10,7,1,-0.274,-0.1373,-0.3927,-0.1952798,0.36816, 0.2, 0.1, 0.1, 0.0, 0.1,1.882,1,2,2,0,2,TRUE
10,1, 2,372584,0.3202,0.9057,0.13333, 79413,30965,110378,47723, 82243, 97301,112288,0.3387,0.13208,0.4708,0.7195,0.6247,0.6982,0.5730,0.5315,0.4957,10,10,10,7,1,-0.274,-0.1373,-0.3927,-0.1952798,0.36816, 0.2, 0.1, 0.1, 0.0, 0.1,1.882,1,2,2,0,2,TRUE
10,1, 3,259700,0.3202,0.9057,0.05344, 82890,22898,105788,39191, 65034, 74050, 91842,0.3999,0.11048,0.5104,0.7836,0.6790,0.7297,0.6193,0.5883,0.5353,10,10,10,7,1,-0.274,-0.1373,-0.3927,-0.1952798,0.36816, 0.2, 0.1, 0.1, 0.0, 0.1,1.882,1,2,2,0,2,TRUE
10,1, 4,372559,0.3202,0.9057,0.23638, 55378,22463, 77841,35005, 67718, 78146, 93046,0.3044,0.12346,0.4278,0.7116,0.6128,0.6899,0.5348,0.4990,0.4555,10,10,10,7,1,-0.274,-0.1373,-0.3927,-0.1952798,0.36816, 0.2, 0.1, 0.1, 0.0, 0.1,1.882,1,2,2,0,2,TRUE
10,1, 5,325275,0.3202,0.9057,0.19718, 73257,23297, 96553,46593, 77409, 87587,100582,0.3525,0.11209,0.4646,0.7588,0.6113,0.6745,0.5550,0.5244,0.4898,10,10,10,7,1,-0.274,-0.1373,-0.3927,-0.1952798,0.36816, 0.2, 0.1, 0.1, 0.0, 0.1,1.882,1,2,2,0,2,TRUE
10,1, 6,480564,0.3202,0.9057,0.11611, 67614,21314, 88928,43366, 80149, 92653,112499,0.3138,0.09892,0.4127,0.7606,0.6093,0.6723,0.5260,0.4897,0.4415,10,10,10,7,1,-0.274,-0.1373,-0.3927,-0.1952798,0.36816, 0.2, 0.1, 0.1, 0.0, 0.1,1.882,1,2,2,0,2,TRUE
10,1, 7,393548,0.3202,0.9057,0.25467, 83878,35578,119455,59774,100273,114034,131255,0.3171,0.13450,0.4516,0.7023,0.5840,0.6666,0.5437,0.5116,0.4765,10,10,10,7,1,-0.274,-0.1373,-0.3927,-0.1952798,0.36816, 0.2, 0.1, 0.1, 0.0, 0.1,1.882,1,2,2,0,2,TRUE
10,1, 8,347001,0.3202,0.9057,0.07559, 95352,35309,130661,63504,106175,118745,133954,0.3443,0.12748,0.4717,0.7298,0.6003,0.6730,0.5517,0.5239,0.4938,10,10,10,7,1,-0.274,-0.1373,-0.3927,-0.1952798,0.36816, 0.2, 0.1, 0.1, 0.0, 0.1,1.882,1,2,2,0,2,TRUE
10,1, 9,408359,0.3202,0.9057,0.26739, 75216,25487,100703,52083, 89582,102828,121512,0.3189,0.10806,0.4270,0.7471,0.5909,0.6592,0.5292,0.4948,0.4532,10,10,10,7,1,-0.274,-0.1373,-0.3927,-0.1952798,0.36816, 0.2, 0.1, 0.1, 0.0, 0.1,1.882,1,2,2,0,2,TRUE
10,1,10,488680,0.3202,0.9057,0.29984, 90845,31620,122465,59106,101673,117957,140263,0.3259,0.11344,0.4394,0.7418,0.6058,0.6745,0.5464,0.5094,0.4661,10,10,10,7,1,-0.274,-0.1373,-0.3927,-0.1952798,0.36816, 0.2, 0.1, 0.1, 0.0, 0.1,1.882,1,2,2,0,2,TRUE
36,1, 1,343743,0.2915,0.9133,0.07790, 67221,24986, 92208,39616, 70416, 80687, 95477,0.3384,0.12577,0.4641,0.7294,0.6294,0.6997,0.5671,0.5333,0.4913,10,10,10,8,1,-0.274,-0.1373,-0.3927,-0.3136846,0.34994, 0.0, 0.0, 0.0, 0.0,-0.1,1.778,1,2,2,0,2,TRUE
36,1, 2,277406,0.2915,0.9133,0.34092, 65610,17233, 82842,40730, 66686, 75027, 91703,0.3576,0.09393,0.4516,0.7921,0.6170,0.6704,0.5540,0.5248,0.4746,10,10,10,8,1,-0.274,-0.1373,-0.3927,-0.3136846,0.34994, 0.0, 0.0, 0.0, 0.0,-0.1,1.778,1,2,2,0,2,TRUE
36,1, 3,335008,0.2915,0.9133,0.11798, 92010,29185,121195,46809, 81412, 92261,116957,0.3684,0.11685,0.4852,0.7592,0.6629,0.7214,0.5982,0.5678,0.5089,10,10,10,8,1,-0.274,-0.1373,-0.3927,-0.3136846,0.34994, 0.0, 0.0, 0.0, 0.0,-0.1,1.778,1,2,2,0,2,TRUE
36,1, 4,278400,0.2915,0.9133,0.35603, 38796,15789, 54585,23718, 47469, 55148, 65928,0.3017,0.12280,0.4246,0.7108,0.6207,0.6972,0.5348,0.4974,0.4529,10,10,10,8,1,-0.274,-0.1373,-0.3927,-0.3136846,0.34994, 0.0, 0.0, 0.0, 0.0,-0.1,1.778,1,2,2,0,2,TRUE
36,1, 5,478292,0.2915,0.9133,0.25983, 72125,19740, 91866,46932, 84003, 97156,117346,0.3225,0.08826,0.4107,0.7854,0.6059,0.6620,0.5224,0.4860,0.4391,10,10,10,8,1,-0.274,-0.1373,-0.3927,-0.3136846,0.34994, 0.0, 0.0, 0.0, 0.0,-0.1,1.778,1,2,2,0,2,TRUE
36,1, 6,325275,0.2915,0.9133,0.19718, 73257,23297, 96553,46593, 77409, 87587,100582,0.3525,0.11209,0.4646,0.7588,0.6113,0.6745,0.5550,0.5244,0.4898,10,10,10,8,1,-0.274,-0.1373,-0.3927,-0.3136846,0.34994, 0.0, 0.0, 0.0, 0.0,-0.1,1.778,1,2,2,0,2,TRUE
36,1, 7,489459,0.2915,0.9133,0.05660,112495,44819,157314,79292,131892,151578,171470,0.3259,0.12983,0.4557,0.7151,0.5866,0.6649,0.5440,0.5093,0.4785,10,10,10,8,1,-0.274,-0.1373,-0.3927,-0.3136846,0.34994, 0.0, 0.0, 0.0, 0.0,-0.1,1.778,1,2,2,0,2,TRUE
36,1, 8,361326,0.2915,0.9133,0.22934, 53952,20305, 74258,33795, 62258, 72643, 87272,0.3129,0.11776,0.4307,0.7267,0.6149,0.6873,0.5440,0.5055,0.4597,10,10,10,8,1,-0.274,-0.1373,-0.3927,-0.3136846,0.34994, 0.0, 0.0, 0.0, 0.0,-0.1,1.778,1,2,2,0,2,TRUE
36,1, 9,437778,0.2915,0.9133,0.22888,103846,40092,143938,73687,120619,137242,157896,0.3268,0.12616,0.4529,0.7215,0.5850,0.6614,0.5441,0.5119,0.4769,10,10,10,8,1,-0.274,-0.1373,-0.3927,-0.3136846,0.34994, 0.0, 0.0, 0.0, 0.0,-0.1,1.778,1,2,2,0,2,TRUE
36,1,10,493340,0.2915,0.9133,0.09157,109396,40351,149747,66855,116054,132603,155544,0.3398,0.12534,0.4652,0.7306,0.6207,0.6914,0.5634,0.5304,0.4905,10,10,10,8,1,-0.274,-0.1373,-0.3927,-0.3136846,0.34994, 0.0, 0.0, 0.0, 0.0,-0.1,1.778,1,2,2,0,2,TRUE
38,1, 1,343743,0.2915,0.9133,0.07790, 67221,24986, 92208,39616, 70416, 80687, 95477,0.3384,0.12577,0.4641,0.7294,0.6294,0.6997,0.5671,0.5333,0.4913,10,10,10,8,1,-0.274,-0.1373,-0.3927,-0.3136846,0.34994, 0.0, 0.0, 0.0, 0.0,-0.1,1.778,1,2,2,0,2,TRUE
38,1, 2,277406,0.2915,0.9133,0.34092, 65610,17233, 82842,40730, 66686, 75027, 91703,0.3576,0.09393,0.4516,0.7921,0.6170,0.6704,0.5540,0.5248,0.4746,10,10,10,8,1,-0.274,-0.1373,-0.3927,-0.3136846,0.34994, 0.0, 0.0, 0.0, 0.0,-0.1,1.778,1,2,2,0,2,TRUE
38,1, 3,335008,0.2915,0.9133,0.11798, 92010,29185,121195,46809, 81412, 92261,116957,0.3684,0.11685,0.4852,0.7592,0.6629,0.7214,0.5982,0.5678,0.5089,10,10,10,8,1,-0.274,-0.1373,-0.3927,-0.3136846,0.34994, 0.0, 0.0, 0.0, 0.0,-0.1,1.778,1,2,2,0,2,TRUE
38,1, 4,278400,0.2915,0.9133,0.35603, 38796,15789, 54585,23718, 47469, 55148, 65928,0.3017,0.12280,0.4246,0.7108,0.6207,0.6972,0.5348,0.4974,0.4529,10,10,10,8,1,-0.274,-0.1373,-0.3927,-0.3136846,0.34994, 0.0, 0.0, 0.0, 0.0,-0.1,1.778,1,2,2,0,2,TRUE
38,1, 5,478292,0.2915,0.9133,0.25983, 72125,19740, 91866,46932, 84003, 97156,117346,0.3225,0.08826,0.4107,0.7854,0.6059,0.6620,0.5224,0.4860,0.4391,10,10,10,8,1,-0.274,-0.1373,-0.3927,-0.3136846,0.34994, 0.0, 0.0, 0.0, 0.0,-0.1,1.778,1,2,2,0,2,TRUE
38,1, 6,325275,0.2915,0.9133,0.19718, 73257,23297, 96553,46593, 77409, 87587,100582,0.3525,0.11209,0.4646,0.7588,0.6113,0.6745,0.5550,0.5244,0.4898,10,10,10,8,1,-0.274,-0.1373,-0.3927,-0.3136846,0.34994, 0.0, 0.0, 0.0, 0.0,-0.1,1.778,1,2,2,0,2,TRUE
38,1, 7,489459,0.2915,0.9133,0.05660,112495,44819,157314,79292,131892,151578,171470,0.3259,0.12983,0.4557,0.7151,0.5866,0.6649,0.5440,0.5093,0.4785,10,10,10,8,1,-0.274,-0.1373,-0.3927,-0.3136846,0.34994, 0.0, 0.0, 0.0, 0.0,-0.1,1.778,1,2,2,0,2,TRUE
38,1, 8,361326,0.2915,0.9133,0.22934, 53952,20305, 74258,33795, 62258, 72643, 87272,0.3129,0.11776,0.4307,0.7267,0.6149,0.6873,0.5440,0.5055,0.4597,10,10,10,8,1,-0.274,-0.1373,-0.3927,-0.3136846,0.34994, 0.0, 0.0, 0.0, 0.0,-0.1,1.778,1,2,2,0,2,TRUE
38,1, 9,437778,0.2915,0.9133,0.22888,103846,40092,143938,73687,120619,137242,157896,0.3268,0.12616,0.4529,0.7215,0.5850,0.6614,0.5441,0.5119,0.4769,10,10,10,8,1,-0.274,-0.1373,-0.3927,-0.3136846,0.34994, 0.0, 0.0, 0.0, 0.0,-0.1,1.778,1,2,2,0,2,TRUE
38,1,10,493340,0.2915,0.9133,0.09157,109396,40351,149747,66855,116054,132603,155544,0.3398,0.12534,0.4652,0.7306,0.6207,0.6914,0.5634,0.5304,0.4905,10,10,10,8,1,-0.274,-0.1373,-0.3927,-0.3136846,0.34994, 0.0, 0.0, 0.0, 0.0,-0.1,1.778,1,2,2,0,2,TRUE
59,1, 1,325275,0.2446,0.9191,0.19718, 73257,23297, 96553,46593, 77409, 87587,100582,0.3525,0.11209,0.4646,0.7588,0.6113,0.6745,0.5550,0.5244,0.4898,10,10,10,6,1,-0.274,-0.1374,-0.3927,-0.1258579,0.30918, 0.0, 0.0, 0.0, 0.0, 0.0,1.611,1,1,1,0,2,TRUE
59,1, 2,372584,0.2446,0.9191,0.13333, 79413,30965,110378,47723, 82243, 97301,112288,0.3387,0.13208,0.4708,0.7195,0.6247,0.6982,0.5730,0.5315,0.4957,10,10,10,6,1,-0.274,-0.1374,-0.3927,-0.1258579,0.30918, 0.0, 0.0, 0.0, 0.0, 0.0,1.611,1,1,1,0,2,TRUE
59,1, 3,371757,0.2446,0.9191,0.24043, 84867,26867,111734,51682, 87960, 98630,122933,0.3446,0.10908,0.4537,0.7596,0.6215,0.6838,0.5595,0.5312,0.4761,10,10,10,6,1,-0.274,-0.1374,-0.3927,-0.1258579,0.30918, 0.0, 0.0, 0.0, 0.0, 0.0,1.611,1,1,1,0,2,TRUE
59,1, 4,288554,0.2446,0.9191,0.23921, 43848,17826, 61674,29680, 54415, 62491, 74395,0.3029,0.12313,0.4260,0.7114,0.5965,0.6754,0.5313,0.4967,0.4532,10,10,10,6,1,-0.274,-0.1374,-0.3927,-0.1258579,0.30918, 0.0, 0.0, 0.0, 0.0, 0.0,1.611,1,1,1,0,2,TRUE
59,1, 5,407009,0.2446,0.9191,0.05258,128536,42524,171061,71698,116610,132205,157771,0.3730,0.12339,0.4964,0.7515,0.6420,0.7047,0.5947,0.5641,0.5202,10,10,10,6,1,-0.274,-0.1374,-0.3927,-0.1258579,0.30918, 0.0, 0.0, 0.0, 0.0, 0.0,1.611,1,1,1,0,2,TRUE
59,1, 6,464738,0.2446,0.9191,0.17069, 77070,28316,105386,49304, 89440,103019,121296,0.3201,0.11760,0.4377,0.7313,0.6099,0.6813,0.5409,0.5057,0.4649,10,10,10,6,1,-0.274,-0.1374,-0.3927,-0.1258579,0.30918, 0.0, 0.0, 0.0, 0.0, 0.0,1.611,1,1,1,0,2,TRUE
59,1, 7,385520,0.2446,0.9191,0.25376, 68675,24715, 93389,46719, 81244, 94392,112642,0.3139,0.11298,0.4269,0.7354,0.5951,0.6666,0.5348,0.4973,0.4533,10,10,10,6,1,-0.274,-0.1374,-0.3927,-0.1258579,0.30918, 0.0, 0.0, 0.0, 0.0, 0.0,1.611,1,1,1,0,2,TRUE
59,1, 8,449230,0.2446,0.9191,0.17759, 62475,20491, 82966,39043, 73139, 84733,102802,0.3140,0.10299,0.4170,0.7532,0.6155,0.6801,0.5315,0.4947,0.4466,10,10,10,6,1,-0.274,-0.1374,-0.3927,-0.1258579,0.30918, 0.0, 0.0, 0.0, 0.0, 0.0,1.611,1,1,1,0,2,TRUE
59,1, 9,408359,0.2446,0.9191,0.26739, 75216,25487,100703,52083, 89582,102828,121512,0.3189,0.10806,0.4270,0.7471,0.5909,0.6592,0.5292,0.4948,0.4532,10,10,10,6,1,-0.274,-0.1374,-0.3927,-0.1258579,0.30918, 0.0, 0.0, 0.0, 0.0, 0.0,1.611,1,1,1,0,2,TRUE
59,1,10,347001,0.2446,0.9191,0.07559, 95352,35309,130661,63504,106175,118745,133954,0.3443,0.12748,0.4717,0.7298,0.6003,0.6730,0.5517,0.5239,0.4938,10,10,10,6,1,-0.274,-0.1374,-0.3927,-0.1258579,0.30918, 0.0, 0.0, 0.0, 0.0, 0.0,1.611,1,1,1,0,2,TRUE
98,1, 1,335008,0.3013,0.9210,0.11798, 92010,29185,121195,46809, 81412, 92261,116957,0.3684,0.11685,0.4852,0.7592,0.6629,0.7214,0.5982,0.5678,0.5089,10,10,10,6,3,-0.274,-0.1374,-0.3927,-0.1162444,0.11624, 0.0, 0.0, 0.0,-0.1, 0.0,1.792,1,2,2,0,2,TRUE
98,1, 2,435609,0.3013,0.9210,0.18389, 61182,24367, 85548,39207, 75777, 87788,105099,0.3010,0.11987,0.4208,0.7154,0.6096,0.6859,0.5303,0.4935,0.4487,10,10,10,6,3,-0.274,-0.1374,-0.3927,-0.1162444,0.11624, 0.0, 0.0, 0.0,-0.1, 0.0,1.792,1,2,2,0,2,TRUE
98,1, 3,497118,0.3013,0.9210,0.10063,115531,38606,154137,69542,117107,132812,153596,0.3562,0.11902,0.4752,0.7497,0.6243,0.6892,0.5683,0.5372,0.5009,10,10,10,6,3,-0.274,-0.1374,-0.3927,-0.1162444,0.11624, 0.0, 0.0, 0.0,-0.1, 0.0,1.792,1,2,2,0,2,TRUE
98,1, 4,277406,0.3013,0.9210,0.34092, 65610,17233, 82842,40730, 66686, 75027, 91703,0.3576,0.09393,0.4516,0.7921,0.6170,0.6704,0.5540,0.5248,0.4746,10,10,10,6,3,-0.274,-0.1374,-0.3927,-0.1162444,0.11624, 0.0, 0.0, 0.0,-0.1, 0.0,1.792,1,2,2,0,2,TRUE
98,1, 5,292700,0.3013,0.9210,0.19587, 76089,30310,106399,49727, 80195, 91570,105752,0.3412,0.13591,0.4771,0.7152,0.6048,0.6815,0.5702,0.5375,0.5015,10,10,10,6,3,-0.274,-0.1374,-0.3927,-0.1162444,0.11624, 0.0, 0.0, 0.0,-0.1, 0.0,1.792,1,2,2,0,2,TRUE
98,1, 6,338156,0.3013,0.9210,0.14400, 67091,27280, 94371,41389, 71619, 85046, 97943,0.3311,0.13464,0.4658,0.7110,0.6185,0.6952,0.5685,0.5260,0.4907,10,10,10,6,3,-0.274,-0.1374,-0.3927,-0.1162444,0.11624, 0.0, 0.0, 0.0,-0.1, 0.0,1.792,1,2,2,0,2,TRUE
98,1, 7,316030,0.3013,0.9210,0.45216, 52002,18304, 70307,37923, 64782, 74680, 88173,0.3090,0.10876,0.4177,0.7399,0.5784,0.6497,0.5204,0.4849,0.4436,10,10,10,6,3,-0.274,-0.1374,-0.3927,-0.1162444,0.11624, 0.0, 0.0, 0.0,-0.1, 0.0,1.792,1,2,2,0,2,TRUE
98,1, 8,439330,0.3013,0.9210,0.07616,118565,42491,161057,77664,130975,146893,167293,0.3441,0.12333,0.4675,0.7362,0.6042,0.6747,0.5515,0.5230,0.4905,10,10,10,6,3,-0.274,-0.1374,-0.3927,-0.1162444,0.11624, 0.0, 0.0, 0.0,-0.1, 0.0,1.792,1,2,2,0,2,TRUE
98,1, 9,421562,0.3013,0.9210,0.23190, 71067,28638, 99706,52311, 91991,105527,123468,0.2999,0.12084,0.4207,0.7129,0.5761,0.6560,0.5201,0.4858,0.4467,10,10,10,6,3,-0.274,-0.1374,-0.3927,-0.1162444,0.11624, 0.0, 0.0, 0.0,-0.1, 0.0,1.792,1,2,2,0,2,TRUE
98,1,10,467108,0.3013,0.9210,0.14755, 69560,19383, 88943,42727, 77673, 90328,110192,0.3266,0.09101,0.4176,0.7821,0.6195,0.6755,0.5338,0.4961,0.4466,10,10,10,6,3,-0.274,-0.1374,-0.3927,-0.1162444,0.11624, 0.0, 0.0, 0.0,-0.1, 0.0,1.792,1,2,2,0,2,TRUE
110,1, 1,487183,0.2753,0.9130,0.14834,113653,47034,160686,74164,123675,143750,164492,0.3326,0.13765,0.4703,0.7073,0.6052,0.6842,0.5651,0.5278,0.4942,10,10,10,7,1,-0.274,-0.1373,-0.3927,-0.1996562,0.32749, 0.1, 0.2,-0.1,-0.1, 0.0,1.756,1,3,3,0,2,TRUE
110,1, 2,432817,0.2753,0.9130,0.15214, 66755,20772, 87527,44413, 80393, 92888,111931,0.3137,0.09761,0.4113,0.7628,0.6006,0.6635,0.5212,0.4851,0.4388,10,10,10,7,1,-0.274,-0.1373,-0.3927,-0.1996562,0.32749, 0.1, 0.2,-0.1,-0.1, 0.0,1.756,1,3,3,0,2,TRUE
110,1, 3,344709,0.2753,0.9130,0.16687, 53557,20858, 74415,35789, 67124, 77164, 90799,0.3048,0.11870,0.4235,0.7197,0.5994,0.6753,0.5258,0.4909,0.4504,10,10,10,7,1,-0.274,-0.1373,-0.3927,-0.1996562,0.32749, 0.1, 0.2,-0.1,-0.1, 0.0,1.756,1,3,3,0,2,TRUE
110,1, 4,325275,0.2753,0.9130,0.19718, 73257,23297, 96553,46593, 77409, 87587,100582,0.3525,0.11209,0.4646,0.7588,0.6113,0.6745,0.5550,0.5244,0.4898,10,10,10,7,1,-0.274,-0.1373,-0.3927,-0.1996562,0.32749, 0.1, 0.2,-0.1,-0.1, 0.0,1.756,1,3,3,0,2,TRUE
110,1, 5,277406,0.2753,0.9130,0.34092, 65610,17233, 82842,40730, 66686, 75027, 91703,0.3576,0.09393,0.4516,0.7921,0.6170,0.6704,0.5540,0.5248,0.4746,10,10,10,7,1,-0.274,-0.1373,-0.3927,-0.1996562,0.32749, 0.1, 0.2,-0.1,-0.1, 0.0,1.756,1,3,3,0,2,TRUE
110,1, 6,388479,0.2753,0.9130,0.06046,114469,36218,150687,56477, 96933,109908,137418,0.3791,0.11996,0.4991,0.7597,0.6697,0.7274,0.6086,0.5783,0.5230,10,10,10,7,1,-0.274,-0.1373,-0.3927,-0.1996562,0.32749, 0.1, 0.2,-0.1,-0.1, 0.0,1.756,1,3,3,0,2,TRUE
110,1, 7,347001,0.2753,0.9130,0.07559, 95352,35309,130661,63504,106175,118745,133954,0.3443,0.12748,0.4717,0.7298,0.6003,0.6730,0.5517,0.5239,0.4938,10,10,10,7,1,-0.274,-0.1373,-0.3927,-0.1996562,0.32749, 0.1, 0.2,-0.1,-0.1, 0.0,1.756,1,3,3,0,2,TRUE
110,1, 8,458114,0.2753,0.9130,0.13859, 69653,28451, 98104,50089, 88732,102025,121118,0.2991,0.12219,0.4213,0.7103,0.5818,0.6622,0.5251,0.4902,0.4475,10,10,10,7,1,-0.274,-0.1373,-0.3927,-0.1996562,0.32749, 0.1, 0.2,-0.1,-0.1, 0.0,1.756,1,3,3,0,2,TRUE
110,1, 9,460686,0.2753,0.9130,0.25837, 82696,25954,108649,52776, 92949,107498,128361,0.3278,0.10288,0.4307,0.7613,0.6105,0.6731,0.5389,0.5027,0.4584,10,10,10,7,1,-0.274,-0.1373,-0.3927,-0.1996562,0.32749, 0.1, 0.2,-0.1,-0.1, 0.0,1.756,1,3,3,0,2,TRUE
110,1,10,298357,0.2753,0.9130,0.30059, 53708,20673, 74381,33493, 58143, 67339, 79817,0.3279,0.12622,0.4542,0.7221,0.6159,0.6896,0.5613,0.5249,0.4824,10,10,10,7,1,-0.274,-0.1373,-0.3927,-0.1996562,0.32749, 0.1, 0.2,-0.1,-0.1, 0.0,1.756,1,3,3,0,2,TRUE
117,1, 1,461660,0.3202,0.9122,0.17786, 72919,26366, 99284,49766, 89012,102542,121783,0.3098,0.11202,0.4218,0.7349,0.5945,0.6663,0.5273,0.4919,0.4491,10,10,10,6,2,-0.274,-0.1374,-0.3927,-0.1291179,0.26670, 0.0, 0.1, 0.1, 0.1, 0.0,1.885,1,1,1,0,2,TRUE
117,1, 2,406005,0.3202,0.9122,0.12845, 90906,35366,126272,60958,106370,120843,141231,0.3225,0.12547,0.4480,0.7200,0.5986,0.6744,0.5428,0.5110,0.4720,10,10,10,6,2,-0.274,-0.1374,-0.3927,-0.1291179,0.26670, 0.0, 0.1, 0.1, 0.1, 0.0,1.885,1,1,1,0,2,TRUE
117,1, 3,406185,0.3202,0.9122,0.22820, 97189,30552,127741,58016, 98585,110886,137278,0.3495,0.10985,0.4593,0.7609,0.6262,0.6877,0.5644,0.5353,0.4820,10,10,10,6,2,-0.274,-0.1374,-0.3927,-0.1291179,0.26670, 0.0, 0.1, 0.1, 0.1, 0.0,1.885,1,1,1,0,2,TRUE
117,1, 4,325275,0.3202,0.9122,0.19718, 73257,23297, 96553,46593, 77409, 87587,100582,0.3525,0.11209,0.4646,0.7588,0.6113,0.6745,0.5550,0.5244,0.4898,10,10,10,6,2,-0.274,-0.1374,-0.3927,-0.1291179,0.26670, 0.0, 0.1, 0.1, 0.1, 0.0,1.885,1,1,1,0,2,TRUE
117,1, 5,259700,0.3202,0.9122,0.05344, 82890,22898,105788,39191, 65034, 74050, 91842,0.3999,0.11048,0.5104,0.7836,0.6790,0.7297,0.6193,0.5883,0.5353,10,10,10,6,2,-0.274,-0.1374,-0.3927,-0.1291179,0.26670, 0.0, 0.1, 0.1, 0.1, 0.0,1.885,1,1,1,0,2,TRUE
117,1, 6,489459,0.3202,0.9122,0.05660,112495,44819,157314,79292,131892,151578,171470,0.3259,0.12983,0.4557,0.7151,0.5866,0.6649,0.5440,0.5093,0.4785,10,10,10,6,2,-0.274,-0.1374,-0.3927,-0.1291179,0.26670, 0.0, 0.1, 0.1, 0.1, 0.0,1.885,1,1,1,0,2,TRUE
117,1, 7,337804,0.3202,0.9122,0.22914, 86307,31516,117823,50791, 81689, 93482,107862,0.3636,0.13275,0.4963,0.7326,0.6296,0.6988,0.5906,0.5576,0.5221,10,10,10,6,2,-0.274,-0.1374,-0.3927,-0.1291179,0.26670, 0.0, 0.1, 0.1, 0.1, 0.0,1.885,1,1,1,0,2,TRUE
117,1, 8,288946,0.3202,0.9122,0.29530, 40471,16137, 56608,25074, 49718, 57700, 69040,0.3020,0.12044,0.4225,0.7150,0.6175,0.6931,0.5324,0.4952,0.4505,10,10,10,6,2,-0.274,-0.1374,-0.3927,-0.1291179,0.26670, 0.0, 0.1, 0.1, 0.1, 0.0,1.885,1,1,1,0,2,TRUE
117,1, 9,382670,0.3202,0.9122,0.29085, 63368,25762, 89130,46039, 81640, 93872,110006,0.2996,0.12181,0.4214,0.7111,0.5793,0.6595,0.5219,0.4870,0.4476,10,10,10,6,2,-0.274,-0.1374,-0.3927,-0.1291179,0.26670, 0.0, 0.1, 0.1, 0.1, 0.0,1.885,1,1,1,0,2,TRUE
117,1,10,462323,0.3202,0.9122,0.15441, 68907,19084, 87992,42307, 76869, 89394,109079,0.3269,0.09055,0.4175,0.7831,0.6196,0.6753,0.5337,0.4961,0.4465,10,10,10,6,2,-0.274,-0.1374,-0.3927,-0.1291179,0.26670, 0.0, 0.1, 0.1, 0.1, 0.0,1.885,1,1,1,0,2,TRUE
124,1, 1,368726,0.2869,0.9137,0.07671,105015,33118,138133,51799, 89978,102019,128287,0.3759,0.11855,0.4945,0.7603,0.6697,0.7273,0.6056,0.5752,0.5185,10,10,10,7,2,-0.274,-0.1374,-0.3927,-0.2135483,0.23702, 0.1, 0.3, 0.0, 0.0, 0.1,1.772,1,2,2,0,2,TRUE
124,1, 2,347001,0.2869,0.9137,0.07559, 95352,35309,130661,63504,106175,118745,133954,0.3443,0.12748,0.4717,0.7298,0.6003,0.6730,0.5517,0.5239,0.4938,10,10,10,7,2,-0.274,-0.1374,-0.3927,-0.2135483,0.23702, 0.1, 0.3, 0.0, 0.0, 0.1,1.772,1,2,2,0,2,TRUE
124,1, 3,384973,0.2869,0.9137,0.34166, 72694,24803, 97497,45927, 80422, 93049,111432,0.3274,0.11169,0.4390,0.7456,0.6128,0.6798,0.5480,0.5117,0.4667,10,10,10,7,2,-0.274,-0.1374,-0.3927,-0.2135483,0.23702, 0.1, 0.3, 0.0, 0.0, 0.1,1.772,1,2,2,0,2,TRUE
124,1, 4,397639,0.2869,0.9137,0.15087, 80909,31010,111919,47084, 80893, 96022,110989,0.3445,0.13203,0.4765,0.7229,0.6322,0.7039,0.5805,0.5382,0.5021,10,10,10,7,2,-0.274,-0.1374,-0.3927,-0.2135483,0.23702, 0.1, 0.3, 0.0, 0.0, 0.1,1.772,1,2,2,0,2,TRUE
124,1, 5,286519,0.2869,0.9137,0.47293, 45618,19168, 64787,31929, 58168, 67293, 79588,0.2971,0.12483,0.4219,0.7043,0.5884,0.6700,0.5269,0.4905,0.4487,10,10,10,7,2,-0.274,-0.1374,-0.3927,-0.2135483,0.23702, 0.1, 0.3, 0.0, 0.0, 0.1,1.772,1,2,2,0,2,TRUE
124,1, 6,491597,0.2869,0.9137,0.19854, 74870,22710, 97580,50892, 89595,103347,124297,0.3165,0.09600,0.4125,0.7674,0.5954,0.6573,0.5213,0.4856,0.4398,10,10,10,7,2,-0.274,-0.1374,-0.3927,-0.2135483,0.23702, 0.1, 0.3, 0.0, 0.0, 0.1,1.772,1,2,2,0,2,TRUE
